id,direction,lat,lon
1259,3,-36.81643399999996,-73.02120599999995
1260,0,-37.019083999999964,-73.02172999999993
1261,1,-37.019083999999964,-73.02172999999993
1262,2,-37.019083999999964,-73.02172999999993
1263,3,-37.019083999999964,-73.02172999999993
1264,0,-36.815399999999954,-73.02202399999999
1265,1,-36.815399999999954,-73.02202399999999
1266,2,-36.815399999999954,-73.02202399999999
1267,3,-36.815399999999954,-73.02202399999999
1268,0,-36.93274999999994,-73.02207999999996
1269,1,-36.93274999999994,-73.02207999999996
1270,2,-36.93274999999994,-73.02207999999996
1271,3,-36.93274999999994,-73.02207999999996
1272,0,-36.91599999999994,-73.02639999999997
1273,1,-36.91599999999994,-73.02639999999997
1274,2,-36.91599999999994,-73.02639999999997
1275,3,-36.91599999999994,-73.02639999999997
1276,0,-37.22387199999997,-73.02749299999994
1277,1,-37.22387199999997,-73.02749299999994
1278,2,-37.22387199999997,-73.02749299999994
1279,3,-37.22387199999997,-73.02749299999994
1280,0,-37.31761099999994,-73.02780599999994
1281,1,-37.31761099999994,-73.02780599999994
1282,2,-37.31761099999994,-73.02780599999994
1283,3,-37.31761099999994,-73.02780599999994
1284,0,-36.93827799999997,-73.02807499999994
1285,1,-36.93827799999997,-73.02807499999994
1286,2,-36.93827799999997,-73.02807499999994
1287,3,-36.93827799999997,-73.02807499999994
1288,0,-36.86382499999996,-73.02974099999994
1289,1,-36.86382499999996,-73.02974099999994
1290,2,-36.86382499999996,-73.02974099999994
1291,3,-36.86382499999996,-73.02974099999994
1292,0,-36.81538899999998,-73.02980599999995
1293,1,-36.81538899999998,-73.02980599999995
1294,2,-36.81538899999998,-73.02980599999995
1295,3,-36.81538899999998,-73.02980599999995
1296,0,-36.805027999999936,-73.03024999999997
1297,1,-36.805027999999936,-73.03024999999997
1298,2,-36.805027999999936,-73.03024999999997
1299,3,-36.805027999999936,-73.03024999999997
1300,0,-36.82549199999994,-73.03029599999996
1301,1,-36.82549199999994,-73.03029599999996
1302,2,-36.82549199999994,-73.03029599999996
1303,3,-36.82549199999994,-73.03029599999996
1304,0,-36.798449999999946,-73.03032999999994
1305,1,-36.798449999999946,-73.03032999999994
1306,2,-36.798449999999946,-73.03032999999994
1307,3,-36.798449999999946,-73.03032999999994
1308,0,-36.93056699999994,-73.03045199999997
1309,1,-36.93056699999994,-73.03045199999997
1310,2,-36.93056699999994,-73.03045199999997
1311,3,-36.93056699999994,-73.03045199999997
1312,0,-36.81778699999995,-73.03259499999996
1313,1,-36.81778699999995,-73.03259499999996
1314,2,-36.81778699999995,-73.03259499999996
1315,3,-36.81778699999995,-73.03259499999996
1316,0,-36.90883599999995,-73.03384399999999
1317,1,-36.90883599999995,-73.03384399999999
1318,2,-36.90883599999995,-73.03384399999999
1319,3,-36.90883599999995,-73.03384399999999
1320,0,-36.90298999999993,-73.03390999999993
1321,1,-36.90298999999993,-73.03390999999993
1322,2,-36.90298999999993,-73.03390999999993
1323,3,-36.90298999999993,-73.03390999999993
1324,0,-36.79554899999994,-73.03532699999994
1325,1,-36.79554899999994,-73.03532699999994
1326,2,-36.79554899999994,-73.03532699999994
1327,3,-36.79554899999994,-73.03532699999994
1328,0,-36.80099999999993,-73.03539999999998
1329,1,-36.80099999999993,-73.03539999999998
1330,2,-36.80099999999993,-73.03539999999998
1331,3,-36.80099999999993,-73.03539999999998
1332,0,-36.83310999999998,-73.03555999999998
1333,1,-36.83310999999998,-73.03555999999998
1334,2,-36.83310999999998,-73.03555999999998
1335,3,-36.83310999999998,-73.03555999999998
1336,0,-36.78482999999994,-73.03588999999994
1337,1,-36.78482999999994,-73.03588999999994
1338,2,-36.78482999999994,-73.03588999999994
1339,3,-36.78482999999994,-73.03588999999994
1340,0,-36.88121499999994,-73.03612199999998
1341,1,-36.88121499999994,-73.03612199999998
1342,2,-36.88121499999994,-73.03612199999998
1343,3,-36.88121499999994,-73.03612199999998
1344,0,-36.81513899999993,-73.03663899999998
1345,1,-36.81513899999993,-73.03663899999998
1346,2,-36.81513899999993,-73.03663899999998
1347,3,-36.81513899999993,-73.03663899999998
1348,0,-36.809222999999974,-73.03697299999999
1349,1,-36.809222999999974,-73.03697299999999
1350,2,-36.809222999999974,-73.03697299999999
1351,3,-36.809222999999974,-73.03697299999999
1352,0,-36.83452799999998,-73.03766699999994
1353,1,-36.83452799999998,-73.03766699999994
1354,2,-36.83452799999998,-73.03766699999994
1355,3,-36.83452799999998,-73.03766699999994
1356,0,-36.82406699999996,-73.03786199999996
1357,1,-36.82406699999996,-73.03786199999996
1358,2,-36.82406699999996,-73.03786199999996
1359,3,-36.82406699999996,-73.03786199999996
1360,0,-36.83032599999996,-73.03812899999997
1361,1,-36.83032599999996,-73.03812899999997
1362,2,-36.83032599999996,-73.03812899999997
1363,3,-36.83032599999996,-73.03812899999997
1364,0,-36.82315099999994,-73.03843399999994
1365,1,-36.82315099999994,-73.03843399999994
1366,2,-36.82315099999994,-73.03843399999994
1367,3,-36.82315099999994,-73.03843399999994
1368,0,-36.82472199999995,-73.03916699999996
1369,1,-36.82472199999995,-73.03916699999996
1370,2,-36.82472199999995,-73.03916699999996
1371,3,-36.82472199999995,-73.03916699999996
1372,0,-36.79638099999994,-73.04037099999994
1373,1,-36.79638099999994,-73.04037099999994
1374,2,-36.79638099999994,-73.04037099999994
1375,3,-36.79638099999994,-73.04037099999994
1376,0,-36.82699999999994,-73.04139999999995
1377,1,-36.82699999999994,-73.04139999999995
1378,2,-36.82699999999994,-73.04139999999995
1379,3,-36.82699999999994,-73.04139999999995
1380,0,-36.81729399999995,-73.04286599999995
1381,1,-36.81729399999995,-73.04286599999995
1382,2,-36.81729399999995,-73.04286599999995
1383,3,-36.81729399999995,-73.04286599999995
1384,0,-36.78283299999998,-73.04327799999999
1385,1,-36.78283299999998,-73.04327799999999
1386,2,-36.78283299999998,-73.04327799999999
1387,3,-36.78283299999998,-73.04327799999999
1388,0,-36.82833299999993,-73.04361099999994
1389,1,-36.82833299999993,-73.04361099999994
1390,2,-36.82833299999993,-73.04361099999994
1391,3,-36.82833299999993,-73.04361099999994
1392,0,-36.78989799999994,-73.04395299999999
1393,1,-36.78989799999994,-73.04395299999999
1394,2,-36.78989799999994,-73.04395299999999
1395,3,-36.78989799999994,-73.04395299999999
1396,0,-36.835091999999975,-73.04418599999997
1397,1,-36.835091999999975,-73.04418599999997
1398,2,-36.835091999999975,-73.04418599999997
1399,3,-36.835091999999975,-73.04418599999997
1400,0,-36.82198599999998,-73.04445899999996
1401,1,-36.82198599999998,-73.04445899999996
1402,2,-36.82198599999998,-73.04445899999996
1403,3,-36.82198599999998,-73.04445899999996
1404,0,-36.776899999999955,-73.04470999999995
1405,1,-36.776899999999955,-73.04470999999995
1406,2,-36.776899999999955,-73.04470999999995
1407,3,-36.776899999999955,-73.04470999999995
1408,0,-36.85158299999995,-73.04494399999999
1409,1,-36.85158299999995,-73.04494399999999
1410,2,-36.85158299999995,-73.04494399999999
1411,3,-36.85158299999995,-73.04494399999999
1412,0,-36.82499999999993,-73.04499999999996
1413,1,-36.82499999999993,-73.04499999999996
1414,2,-36.82499999999993,-73.04499999999996
1415,3,-36.82499999999993,-73.04499999999996
1416,0,-36.82519999999994,-73.04549999999995
1417,1,-36.82519999999994,-73.04549999999995
1418,2,-36.82519999999994,-73.04549999999995
1419,3,-36.82519999999994,-73.04549999999995
1420,0,-36.82634699999994,-73.04624999999999
1421,1,-36.82634699999994,-73.04624999999999
1422,2,-36.82634699999994,-73.04624999999999
1423,3,-36.82634699999994,-73.04624999999999
1424,0,-36.82548299999996,-73.04673899999995
1425,1,-36.82548299999996,-73.04673899999995
1426,2,-36.82548299999996,-73.04673899999995
1427,3,-36.82548299999996,-73.04673899999995
1428,0,-36.82511899999997,-73.04766699999993
1429,1,-36.82511899999997,-73.04766699999993
1430,2,-36.82511899999997,-73.04766699999993
1431,3,-36.82511899999997,-73.04766699999993
1432,0,-36.83033399999994,-73.04787199999998
1433,1,-36.83033399999994,-73.04787199999998
1434,2,-36.83033399999994,-73.04787199999998
1435,3,-36.83033399999994,-73.04787199999998
1436,0,-36.82708299999996,-73.04794199999998
1437,1,-36.82708299999996,-73.04794199999998
1438,2,-36.82708299999996,-73.04794199999998
1439,3,-36.82708299999996,-73.04794199999998
1440,0,-36.85471099999995,-73.04810999999995
1441,1,-36.85471099999995,-73.04810999999995
1442,2,-36.85471099999995,-73.04810999999995
1443,3,-36.85471099999995,-73.04810999999995
1444,0,-36.82588099999998,-73.04833599999995
1445,1,-36.82588099999998,-73.04833599999995
1446,2,-36.82588099999998,-73.04833599999995
1447,3,-36.82588099999998,-73.04833599999995
1448,0,-36.78934799999996,-73.04862699999995
1449,1,-36.78934799999996,-73.04862699999995
1450,2,-36.78934799999996,-73.04862699999995
1451,3,-36.78934799999996,-73.04862699999995
1452,0,-36.83166699999998,-73.04944399999994
1453,1,-36.83166699999998,-73.04944399999994
1454,2,-36.83166699999998,-73.04944399999994
1455,3,-36.83166699999998,-73.04944399999994
1456,0,-36.81660999999997,-73.04948399999995
1457,1,-36.81660999999997,-73.04948399999995
1458,2,-36.81660999999997,-73.04948399999995
1459,3,-36.81660999999997,-73.04948399999995
1460,0,-36.82632499999994,-73.04974099999998
1461,1,-36.82632499999994,-73.04974099999998
1462,2,-36.82632499999994,-73.04974099999998
1463,3,-36.82632499999994,-73.04974099999998
1464,0,-37.34291699999994,-73.05024999999995
1465,1,-37.34291699999994,-73.05024999999995
1466,2,-37.34291699999994,-73.05024999999995
1467,3,-37.34291699999994,-73.05024999999995
1468,0,-36.79638399999993,-73.05122699999998
1469,1,-36.79638399999993,-73.05122699999998
1470,2,-36.79638399999993,-73.05122699999998
1471,3,-36.79638399999993,-73.05122699999998
1472,0,-36.824528999999984,-73.05123299999997
1473,1,-36.824528999999984,-73.05123299999997
1474,2,-36.824528999999984,-73.05123299999997
1475,3,-36.824528999999984,-73.05123299999997
1476,0,-36.81153199999994,-73.05187399999994
1477,1,-36.81153199999994,-73.05187399999994
1478,2,-36.81153199999994,-73.05187399999994
1479,3,-36.81153199999994,-73.05187399999994
1480,0,-37.32211099999995,-73.05197199999998
1481,1,-37.32211099999995,-73.05197199999998
1482,2,-37.32211099999995,-73.05197199999998
1483,3,-37.32211099999995,-73.05197199999998
1484,0,-36.80586399999993,-73.05224999999996
1485,1,-36.80586399999993,-73.05224999999996
1486,2,-36.80586399999993,-73.05224999999996
1487,3,-36.80586399999993,-73.05224999999996
1488,0,-36.82148499999994,-73.05230199999994
1489,1,-36.82148499999994,-73.05230199999994
1490,2,-36.82148499999994,-73.05230199999994
1491,3,-36.82148499999994,-73.05230199999994
1492,0,-36.82861099999997,-73.05277799999999
1493,1,-36.82861099999997,-73.05277799999999
1494,2,-36.82861099999997,-73.05277799999999
1495,3,-36.82861099999997,-73.05277799999999
1496,0,-36.84410299999996,-73.05279699999994
1497,1,-36.84410299999996,-73.05279699999994
1498,2,-36.84410299999996,-73.05279699999994
1499,3,-36.84410299999996,-73.05279699999994
1500,0,-36.82072299999993,-73.05284799999998
1501,1,-36.82072299999993,-73.05284799999998
1502,2,-36.82072299999993,-73.05284799999998
1503,3,-36.82072299999993,-73.05284799999998
1504,0,-36.826832999999965,-73.05380599999995
1505,1,-36.826832999999965,-73.05380599999995
1506,2,-36.826832999999965,-73.05380599999995
1507,3,-36.826832999999965,-73.05380599999995
1508,0,-36.83361099999996,-73.05388899999997
1509,1,-36.83361099999996,-73.05388899999997
1510,2,-36.83361099999996,-73.05388899999997
1511,3,-36.83361099999996,-73.05388899999997
1512,0,-36.833459999999945,-73.05409599999996
1513,1,-36.833459999999945,-73.05409599999996
1514,2,-36.833459999999945,-73.05409599999996
1515,3,-36.833459999999945,-73.05409599999996
1516,0,-36.82952799999998,-73.05411099999998
1517,1,-36.82952799999998,-73.05411099999998
1518,2,-36.82952799999998,-73.05411099999998
1519,3,-36.82952799999998,-73.05411099999998
1520,0,-36.828262999999936,-73.05431499999997
1521,1,-36.828262999999936,-73.05431499999997
1522,2,-36.828262999999936,-73.05431499999997
1523,3,-36.828262999999936,-73.05431499999997
1524,0,-37.11319699999996,-73.05447199999998
1525,1,-37.11319699999996,-73.05447199999998
1526,2,-37.11319699999996,-73.05447199999998
1527,3,-37.11319699999996,-73.05447199999998
1528,0,-36.82446399999998,-73.05567799999994
1529,1,-36.82446399999998,-73.05567799999994
1530,2,-36.82446399999998,-73.05567799999994
1531,3,-36.82446399999998,-73.05567799999994
1532,0,-36.792412999999954,-73.05575299999998
1533,1,-36.792412999999954,-73.05575299999998
1534,2,-36.792412999999954,-73.05575299999998
1535,3,-36.792412999999954,-73.05575299999998
1536,0,-36.83143599999994,-73.05629899999997
1537,1,-36.83143599999994,-73.05629899999997
1538,2,-36.83143599999994,-73.05629899999997
1539,3,-36.83143599999994,-73.05629899999997
1540,0,-36.77758099999994,-73.05730299999993
1541,1,-36.77758099999994,-73.05730299999993
1542,2,-36.77758099999994,-73.05730299999993
1543,3,-36.77758099999994,-73.05730299999993
1544,0,-36.82990799999993,-73.05773899999997
1545,1,-36.82990799999993,-73.05773899999997
1546,2,-36.82990799999993,-73.05773899999997
1547,3,-36.82990799999993,-73.05773899999997
1548,0,-36.82105299999995,-73.05860399999995
1549,1,-36.82105299999995,-73.05860399999995
1550,2,-36.82105299999995,-73.05860399999995
1551,3,-36.82105299999995,-73.05860399999995
1552,0,-36.78936099999993,-73.05908299999999
1553,1,-36.78936099999993,-73.05908299999999
1554,2,-36.78936099999993,-73.05908299999999
1555,3,-36.78936099999993,-73.05908299999999
1556,0,-36.81221999999997,-73.05946999999998
1557,1,-36.81221999999997,-73.05946999999998
1558,2,-36.81221999999997,-73.05946999999998
1559,3,-36.81221999999997,-73.05946999999998
1560,0,-36.78333299999997,-73.05952799999994
1561,1,-36.78333299999997,-73.05952799999994
1562,2,-36.78333299999997,-73.05952799999994
1563,3,-36.78333299999997,-73.05952799999994
1564,0,-36.77695399999993,-73.05956199999997
1565,1,-36.77695399999993,-73.05956199999997
1566,2,-36.77695399999993,-73.05956199999997
1567,3,-36.77695399999993,-73.05956199999997
1568,0,-36.793429999999944,-73.05958999999996
1569,1,-36.793429999999944,-73.05958999999996
1570,2,-36.793429999999944,-73.05958999999996
1571,3,-36.793429999999944,-73.05958999999996
1572,0,-36.81751399999996,-73.06051099999996
1573,1,-36.81751399999996,-73.06051099999996
1574,2,-36.81751399999996,-73.06051099999996
1575,3,-36.81751399999996,-73.06051099999996
1576,0,-36.827080999999964,-73.06053899999995
1577,1,-36.827080999999964,-73.06053899999995
1578,2,-36.827080999999964,-73.06053899999995
1579,3,-36.827080999999964,-73.06053899999995
1580,0,-36.82888899999995,-73.06055599999996
1581,1,-36.82888899999995,-73.06055599999996
1582,2,-36.82888899999995,-73.06055599999996
1583,3,-36.82888899999995,-73.06055599999996
1584,0,-36.823643999999945,-73.06095299999998
1585,1,-36.823643999999945,-73.06095299999998
1586,2,-36.823643999999945,-73.06095299999998
1587,3,-36.823643999999945,-73.06095299999998
1588,0,-36.833582999999976,-73.06105599999995
1589,1,-36.833582999999976,-73.06105599999995
1590,2,-36.833582999999976,-73.06105599999995
1591,3,-36.833582999999976,-73.06105599999995
1592,0,-36.80008299999997,-73.06138899999996
1593,1,-36.80008299999997,-73.06138899999996
1594,2,-36.80008299999997,-73.06138899999996
1595,3,-36.80008299999997,-73.06138899999996
1596,0,-36.63705599999997,-73.06247199999996
1597,1,-36.63705599999997,-73.06247199999996
1598,2,-36.63705599999997,-73.06247199999996
1599,3,-36.63705599999997,-73.06247199999996
1600,0,-36.829935999999975,-73.06310599999995
1601,1,-36.829935999999975,-73.06310599999995
1602,2,-36.829935999999975,-73.06310599999995
1603,3,-36.829935999999975,-73.06310599999995
1604,0,-36.877362999999946,-73.06477499999994
1605,1,-36.877362999999946,-73.06477499999994
1606,2,-36.877362999999946,-73.06477499999994
1607,3,-36.877362999999946,-73.06477499999994
1608,0,-36.79122199999995,-73.06591699999996
1609,1,-36.79122199999995,-73.06591699999996
1610,2,-36.79122199999995,-73.06591699999996
1611,3,-36.79122199999995,-73.06591699999996
1612,0,-36.87243399999994,-73.06620099999998
1613,1,-36.87243399999994,-73.06620099999998
1614,2,-36.87243399999994,-73.06620099999998
1615,3,-36.87243399999994,-73.06620099999998
1616,0,-36.80741299999994,-73.06643199999996
1617,1,-36.80741299999994,-73.06643199999996
1618,2,-36.80741299999994,-73.06643199999996
1619,3,-36.80741299999994,-73.06643199999996
1620,0,-36.79188599999998,-73.06645699999996
1621,1,-36.79188599999998,-73.06645699999996
1622,2,-36.79188599999998,-73.06645699999996
1623,3,-36.79188599999998,-73.06645699999996
1624,0,-36.81854699999997,-73.06724199999996
1625,1,-36.81854699999997,-73.06724199999996
1626,2,-36.81854699999997,-73.06724199999996
1627,3,-36.81854699999997,-73.06724199999996
1628,0,-36.82552999999996,-73.06779999999998
1629,1,-36.82552999999996,-73.06779999999998
1630,2,-36.82552999999996,-73.06779999999998
1631,3,-36.82552999999996,-73.06779999999998
1632,0,-36.966857999999945,-73.06877799999995
1633,1,-36.966857999999945,-73.06877799999995
1634,2,-36.966857999999945,-73.06877799999995
1635,3,-36.966857999999945,-73.06877799999995
1636,0,-36.816776999999945,-73.06963799999994
1637,1,-36.816776999999945,-73.06963799999994
1638,2,-36.816776999999945,-73.06963799999994
1639,3,-36.816776999999945,-73.06963799999994
1640,0,-36.86459599999995,-73.06964199999999
1641,1,-36.86459599999995,-73.06964199999999
1642,2,-36.86459599999995,-73.06964199999999
1643,3,-36.86459599999995,-73.06964199999999
1644,0,-36.79708999999997,-73.06984999999997
1645,1,-36.79708999999997,-73.06984999999997
1646,2,-36.79708999999997,-73.06984999999997
1647,3,-36.79708999999997,-73.06984999999997
1648,0,-36.79215999999997,-73.07163799999995
1649,1,-36.79215999999997,-73.07163799999995
1650,2,-36.79215999999997,-73.07163799999995
1651,3,-36.79215999999997,-73.07163799999995
1652,0,-36.811665999999946,-73.07172899999995
1653,1,-36.811665999999946,-73.07172899999995
1654,2,-36.811665999999946,-73.07172899999995
1655,3,-36.811665999999946,-73.07172899999995
1656,0,-36.770482999999956,-73.07268899999997
1657,1,-36.770482999999956,-73.07268899999997
1658,2,-36.770482999999956,-73.07268899999997
1659,3,-36.770482999999956,-73.07268899999997
1660,0,-36.85583299999996,-73.07622199999997
1661,1,-36.85583299999996,-73.07622199999997
1662,2,-36.85583299999996,-73.07622199999997
1663,3,-36.85583299999996,-73.07622199999997
1664,0,-36.803777999999966,-73.07641699999994
1665,1,-36.803777999999966,-73.07641699999994
1666,2,-36.803777999999966,-73.07641699999994
1667,3,-36.803777999999966,-73.07641699999994
1668,0,-36.84247199999993,-73.07816699999995
1669,1,-36.84247199999993,-73.07816699999995
1670,2,-36.84247199999993,-73.07816699999995
1671,3,-36.84247199999993,-73.07816699999995
1672,0,-37.17838199999994,-73.07870899999995
1673,1,-37.17838199999994,-73.07870899999995
1674,2,-37.17838199999994,-73.07870899999995
1675,3,-37.17838199999994,-73.07870899999995
1676,0,-36.779777999999965,-73.07922199999996
1677,1,-36.779777999999965,-73.07922199999996
1678,2,-36.779777999999965,-73.07922199999996
1679,3,-36.779777999999965,-73.07922199999996
1680,0,-36.78923299999997,-73.07941699999998
1681,1,-36.78923299999997,-73.07941699999998
1682,2,-36.78923299999997,-73.07941699999998
1683,3,-36.78923299999997,-73.07941699999998
1684,0,-36.81022199999995,-73.08077799999995
1685,1,-36.81022199999995,-73.08077799999995
1686,2,-36.81022199999995,-73.08077799999995
1687,3,-36.81022199999995,-73.08077799999995
1688,0,-36.76953099999997,-73.08124999999995
1689,1,-36.76953099999997,-73.08124999999995
1690,2,-36.76953099999997,-73.08124999999995
1691,3,-36.76953099999997,-73.08124999999995
1692,0,-36.839677999999935,-73.08480999999995
1693,1,-36.839677999999935,-73.08480999999995
1694,2,-36.839677999999935,-73.08480999999995
1695,3,-36.839677999999935,-73.08480999999995
1696,0,-36.79842699999995,-73.08494599999995
1697,1,-36.79842699999995,-73.08494599999995
1698,2,-36.79842699999995,-73.08494599999995
1699,3,-36.79842699999995,-73.08494599999995
1700,0,-36.763360999999975,-73.08538899999996
1701,1,-36.763360999999975,-73.08538899999996
1702,2,-36.763360999999975,-73.08538899999996
1703,3,-36.763360999999975,-73.08538899999996
1704,0,-36.74694699999998,-73.08539999999994
1705,1,-36.74694699999998,-73.08539999999994
1706,2,-36.74694699999998,-73.08539999999994
1707,3,-36.74694699999998,-73.08539999999994
1708,0,-36.79174699999993,-73.08586399999996
1709,1,-36.79174699999993,-73.08586399999996
1710,2,-36.79174699999993,-73.08586399999996
1711,3,-36.79174699999993,-73.08586399999996
1712,0,-36.838963999999976,-73.08605699999998
1713,1,-36.838963999999976,-73.08605699999998
1714,2,-36.838963999999976,-73.08605699999998
1715,3,-36.838963999999976,-73.08605699999998
1716,0,-36.78563899999995,-73.08727799999997
1717,1,-36.78563899999995,-73.08727799999997
1718,2,-36.78563899999995,-73.08727799999997
1719,3,-36.78563899999995,-73.08727799999997
1720,0,-36.75829999999996,-73.08749999999998
1721,1,-36.75829999999996,-73.08749999999998
1722,2,-36.75829999999996,-73.08749999999998
1723,3,-36.75829999999996,-73.08749999999998
1724,0,-37.40379999999993,-73.08759999999995
1725,1,-37.40379999999993,-73.08759999999995
1726,2,-37.40379999999993,-73.08759999999995
1727,3,-37.40379999999993,-73.08759999999995
1728,0,-36.74225299999995,-73.08848899999998
1729,1,-36.74225299999995,-73.08848899999998
1730,2,-36.74225299999995,-73.08848899999998
1731,3,-36.74225299999995,-73.08848899999998
1732,0,-36.80576899999994,-73.08885599999996
1733,1,-36.80576899999994,-73.08885599999996
1734,2,-36.80576899999994,-73.08885599999996
1735,3,-36.80576899999994,-73.08885599999996
1736,0,-36.79882399999997,-73.09001999999998
1737,1,-36.79882399999997,-73.09001999999998
1738,2,-36.79882399999997,-73.09001999999998
1739,3,-36.79882399999997,-73.09001999999998
1740,0,-36.861448999999936,-73.09101799999996
1741,1,-36.861448999999936,-73.09101799999996
1742,2,-36.861448999999936,-73.09101799999996
1743,3,-36.861448999999936,-73.09101799999996
1744,0,-36.750999999999976,-73.09199999999998
1745,1,-36.750999999999976,-73.09199999999998
1746,2,-36.750999999999976,-73.09199999999998
1747,3,-36.750999999999976,-73.09199999999998
1748,0,-36.84458299999994,-73.09361099999995
1749,1,-36.84458299999994,-73.09361099999995
1750,2,-36.84458299999994,-73.09361099999995
1751,3,-36.84458299999994,-73.09361099999995
1752,0,-36.78109999999998,-73.09439999999995
1753,1,-36.78109999999998,-73.09439999999995
1754,2,-36.78109999999998,-73.09439999999995
1755,3,-36.78109999999998,-73.09439999999995
1756,0,-36.769968999999946,-73.09488799999997
1757,1,-36.769968999999946,-73.09488799999997
1758,2,-36.769968999999946,-73.09488799999997
1759,3,-36.769968999999946,-73.09488799999997
1760,0,-36.85688899999997,-73.09528299999994
1761,1,-36.85688899999997,-73.09528299999994
1762,2,-36.85688899999997,-73.09528299999994
1763,3,-36.85688899999997,-73.09528299999994
1764,0,-36.83928999999995,-73.09645099999994
1765,1,-36.83928999999995,-73.09645099999994
1766,2,-36.83928999999995,-73.09645099999994
1767,3,-36.83928999999995,-73.09645099999994
1768,0,-36.78922199999994,-73.09672799999998
1769,1,-36.78922199999994,-73.09672799999998
1770,2,-36.78922199999994,-73.09672799999998
1771,3,-36.78922199999994,-73.09672799999998
1772,0,-36.801759999999945,-73.09783599999997
1773,1,-36.801759999999945,-73.09783599999997
1774,2,-36.801759999999945,-73.09783599999997
1775,3,-36.801759999999945,-73.09783599999997
1776,0,-36.76135799999997,-73.09860799999996
1777,1,-36.76135799999997,-73.09860799999996
1778,2,-36.76135799999997,-73.09860799999996
1779,3,-36.76135799999997,-73.09860799999996
1780,0,-36.83653899999996,-73.10031899999996
1781,1,-36.83653899999996,-73.10031899999996
1782,2,-36.83653899999996,-73.10031899999996
1783,3,-36.83653899999996,-73.10031899999996
1784,0,-36.77961299999998,-73.10032699999994
1785,1,-36.77961299999998,-73.10032699999994
1786,2,-36.77961299999998,-73.10032699999994
1787,3,-36.77961299999998,-73.10032699999994
1788,0,-37.08660899999995,-73.10255899999999
1789,1,-37.08660899999995,-73.10255899999999
1790,2,-37.08660899999995,-73.10255899999999
1791,3,-37.08660899999995,-73.10255899999999
1792,0,-36.75266799999997,-73.10366699999997
1793,1,-36.75266799999997,-73.10366699999997
1794,2,-36.75266799999997,-73.10366699999997
1795,3,-36.75266799999997,-73.10366699999997
1796,0,-36.79099999999994,-73.10419999999993
1797,1,-36.79099999999994,-73.10419999999993
1798,2,-36.79099999999994,-73.10419999999993
1799,3,-36.79099999999994,-73.10419999999993
1800,0,-36.84355899999997,-73.10450299999997
1801,1,-36.84355899999997,-73.10450299999997
1802,2,-36.84355899999997,-73.10450299999997
1803,3,-36.84355899999997,-73.10450299999997
1804,0,-36.83777799999996,-73.10499999999996
1805,1,-36.83777799999996,-73.10499999999996
1806,2,-36.83777799999996,-73.10499999999996
1807,3,-36.83777799999996,-73.10499999999996
1808,0,-36.73576899999995,-73.10557399999993
1809,1,-36.73576899999995,-73.10557399999993
1810,2,-36.73576899999995,-73.10557399999993
1811,3,-36.73576899999995,-73.10557399999993
1812,0,-36.69430599999998,-73.10630599999996
1813,1,-36.69430599999998,-73.10630599999996
1814,2,-36.69430599999998,-73.10630599999996
1815,3,-36.69430599999998,-73.10630599999996
1816,0,-36.804877999999974,-73.10641099999998
1817,1,-36.804877999999974,-73.10641099999998
1818,2,-36.804877999999974,-73.10641099999998
1819,3,-36.804877999999974,-73.10641099999998
1820,0,-36.784884999999974,-73.10648099999997
1821,1,-36.784884999999974,-73.10648099999997
1822,2,-36.784884999999974,-73.10648099999997
1823,3,-36.784884999999974,-73.10648099999997
1824,0,-36.79583299999996,-73.10666699999996
1825,1,-36.79583299999996,-73.10666699999996
1826,2,-36.79583299999996,-73.10666699999996
1827,3,-36.79583299999996,-73.10666699999996
1828,0,-36.74129999999997,-73.10739999999998
1829,1,-36.74129999999997,-73.10739999999998
1830,2,-36.74129999999997,-73.10739999999998
1831,3,-36.74129999999997,-73.10739999999998
1832,0,-36.77673199999998,-73.10790999999995
1833,1,-36.77673199999998,-73.10790999999995
1834,2,-36.77673199999998,-73.10790999999995
1835,3,-36.77673199999998,-73.10790999999995
1836,0,-36.74073199999998,-73.10917599999993
1837,1,-36.74073199999998,-73.10917599999993
1838,2,-36.74073199999998,-73.10917599999993
1839,3,-36.74073199999998,-73.10917599999993
1840,0,-36.74026699999996,-73.10923099999997
1841,1,-36.74026699999996,-73.10923099999997
1842,2,-36.74026699999996,-73.10923099999997
1843,3,-36.74026699999996,-73.10923099999997
1844,0,-36.72511099999997,-73.10927799999996
1845,1,-36.72511099999997,-73.10927799999996
1846,2,-36.72511099999997,-73.10927799999996
1847,3,-36.72511099999997,-73.10927799999996
1848,0,-36.84472199999993,-73.11013899999995
1849,1,-36.84472199999993,-73.11013899999995
1850,2,-36.84472199999993,-73.11013899999995
1851,3,-36.84472199999993,-73.11013899999995
1852,0,-36.78886399999993,-73.11043299999994
1853,1,-36.78886399999993,-73.11043299999994
1854,2,-36.78886399999993,-73.11043299999994
1855,3,-36.78886399999993,-73.11043299999994
1856,0,-36.79756999999995,-73.11173199999996
1857,1,-36.79756999999995,-73.11173199999996
1858,2,-36.79756999999995,-73.11173199999996
1859,3,-36.79756999999995,-73.11173199999996
1860,0,-36.71472199999994,-73.11333299999995
1861,1,-36.71472199999994,-73.11333299999995
1862,2,-36.71472199999994,-73.11333299999995
1863,3,-36.71472199999994,-73.11333299999995
1864,0,-36.70820199999997,-73.11395699999997
1865,1,-36.70820199999997,-73.11395699999997
1866,2,-36.70820199999997,-73.11395699999997
